<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,5,20171103,183500,193.8300000,194.2700000,193.8000000,194.0000000,588070
SBER,5,20171103,184000,194.0100000,194.1900000,194.0000000,194.1000000,838240
SBER,5,20171103,185000,193.8000000,193.8000000,193.8000000,193.8000000,750440
SBER,5,20171107,100500,196.5000000,197.1400000,195.5600000,196.5600000,2497260
SBER,5,20171107,101000,196.5700000,196.7400000,196.2000000,196.6700000,716180
SBER,5,20171107,101500,196.6700000,196.7900000,196.4900000,196.5400000,411120
SBER,5,20171107,102000,196.5600000,196.6800000,196.3500000,196.6200000,539400
SBER,5,20171107,102500,196.6200000,196.9100000,196.6000000,196.6000000,1076370
SBER,5,20171107,103000,196.6100000,196.7600000,196.4300000,196.6100000,904930
SBER,5,20171107,103500,196.6100000,196.8000000,196.5600000,196.5700000,281450
SBER,5,20171107,104000,196.5700000,196.6900000,196.5500000,196.6500000,226360
SBER,5,20171107,104500,196.6600000,196.8400000,196.6400000,196.6800000,394170
SBER,5,20171107,105000,196.7500000,196.7700000,196.6000000,196.6000000,208150
SBER,5,20171107,105500,196.6700000,196.9000000,196.6400000,196.8900000,407060
SBER,5,20171107,110000,196.8700000,197.0400000,196.8100000,197.0000000,1501080
SBER,5,20171107,110500,196.9900000,197.7000000,196.8500000,197.5300000,3420100
SBER,5,20171107,111000,197.5300000,197.8500000,197.5000000,197.7200000,1086160
SBER,5,20171107,111500,197.7800000,198.3000000,197.5900000,198.3000000,1905990
SBER,5,20171107,112000,198.2800000,198.5000000,198.2000000,198.3300000,1772410
SBER,5,20171107,112500,198.3500000,198.6000000,198.2800000,198.6000000,1181350
SBER,5,20171107,113000,198.5700000,198.6900000,198.2400000,198.6800000,1311680
SBER,5,20171107,113500,198.6800000,199.1000000,198.5600000,199.0700000,1710030
SBER,5,20171107,114000,199.0700000,199.2700000,199.0000000,199.2100000,872680
SBER,5,20171107,114500,199.2400000,199.4600000,199.1500000,199.1800000,1036470
SBER,5,20171107,115000,199.1800000,199.4200000,199.1500000,199.3200000,544870
SBER,5,20171107,115500,199.3800000,199.4300000,199.2500000,199.2500000,436810
SBER,5,20171107,120000,199.2500000,199.4700000,198.8800000,199.4300000,1506360
SBER,5,20171107,120500,199.4300000,201.7100000,199.4300000,201.0200000,7822970
SBER,5,20171107,121000,201.0300000,201.1700000,200.6400000,200.7400000,1693510
SBER,5,20171107,121500,200.7400000,200.9000000,200.4200000,200.5800000,1512830
SBER,5,20171107,122000,200.5500000,200.7200000,200.3700000,200.5000000,664180
SBER,5,20171107,122500,200.4500000,200.5100000,200.0000000,200.1200000,1183590
SBER,5,20171107,123000,200.1200000,200.1200000,199.8000000,199.8900000,1212290
SBER,5,20171107,123500,199.8900000,200.0000000,199.8900000,200.0000000,947560
SBER,5,20171107,124000,200.0000000,200.1500000,199.9500000,200.1500000,434820
SBER,5,20171107,124500,200.1300000,200.1500000,199.6000000,199.8200000,1130520
SBER,5,20171107,125000,199.8200000,199.8700000,199.1100000,199.3400000,968460
SBER,5,20171107,125500,199.3000000,199.7200000,199.2600000,199.6700000,449290
SBER,5,20171107,130000,199.6600000,200.1500000,199.6000000,200.1300000,752830
SBER,5,20171107,130500,200.1000000,200.7300000,200.0800000,200.5900000,1147080
SBER,5,20171107,131000,200.6300000,200.7000000,200.1500000,200.2300000,679090
SBER,5,20171107,131500,200.1700000,200.2600000,200.0600000,200.1100000,467840
SBER,5,20171107,132000,200.1100000,200.2700000,200.0200000,200.2000000,402660
SBER,5,20171107,132500,200.2000000,200.2000000,199.1200000,199.9800000,1094720
SBER,5,20171107,133000,199.9800000,200.0200000,199.6700000,199.7100000,226790
SBER,5,20171107,133500,199.7300000,199.9000000,199.6200000,199.7100000,378680
SBER,5,20171107,134000,199.6400000,200.2000000,199.6000000,200.2000000,575550
SBER,5,20171107,134500,200.1400000,200.3000000,200.0700000,200.1600000,264040
SBER,5,20171107,135000,200.2000000,200.4800000,200.0700000,200.3500000,206150
SBER,5,20171107,135500,200.3200000,200.5000000,200.1600000,200.4400000,679020
SBER,5,20171107,140000,200.4400000,200.5000000,200.2400000,200.3800000,274670
SBER,5,20171107,140500,200.3800000,200.5000000,200.2700000,200.3500000,456340
SBER,5,20171107,141000,200.3000000,200.5000000,200.2500000,200.4400000,521190
SBER,5,20171107,141500,200.4100000,201.6000000,200.4100000,201.4800000,2329740
SBER,5,20171107,142000,201.4800000,201.9000000,201.4600000,201.6200000,3359230
SBER,5,20171107,142500,201.6000000,201.7600000,201.4000000,201.5000000,965650
SBER,5,20171107,143000,201.4600000,201.9500000,201.4000000,201.9500000,1183380
SBER,5,20171107,143500,201.9500000,202.7900000,201.8900000,202.7000000,3025170
SBER,5,20171107,144000,202.7000000,203.2000000,202.5200000,202.6800000,1378520
SBER,5,20171107,144500,202.6800000,203.0900000,202.6600000,203.0000000,1296080
SBER,5,20171107,145000,203.0000000,204.0000000,203.0000000,203.6300000,2563280
SBER,5,20171107,145500,203.6900000,203.8700000,202.8900000,202.8900000,1466000
SBER,5,20171107,150000,202.8900000,203.2000000,202.8600000,203.2000000,805420
SBER,5,20171107,150500,203.1600000,203.4900000,203.0700000,203.4900000,815230
SBER,5,20171107,151000,203.4400000,203.7800000,203.4100000,203.7300000,675700
SBER,5,20171107,151500,203.7400000,203.9000000,203.3600000,203.5000000,1874270
SBER,5,20171107,152000,203.5000000,203.7100000,203.3800000,203.6400000,499520
SBER,5,20171107,152500,203.6400000,203.9900000,203.5000000,203.9900000,819200
SBER,5,20171107,153000,203.9700000,203.9900000,203.4900000,203.5800000,786610
SBER,5,20171107,153500,203.6000000,203.8800000,203.5000000,203.8500000,551030
SBER,5,20171107,154000,203.8500000,203.8700000,203.5700000,203.7600000,557380
SBER,5,20171107,154500,203.8000000,204.5000000,203.7100000,204.3000000,2554690
SBER,5,20171107,155000,204.3300000,204.8500000,204.2900000,204.6000000,960020
SBER,5,20171107,155500,204.5900000,206.7000000,204.5500000,206.1700000,4847250
SBER,5,20171107,160000,206.2200000,206.2700000,205.5500000,205.6500000,750150
SBER,5,20171107,160500,205.6200000,205.8000000,205.1100000,205.1700000,753350
SBER,5,20171107,161000,205.2500000,205.3000000,204.9100000,205.0100000,1037950
SBER,5,20171107,161500,205.0100000,205.1700000,204.8900000,205.0100000,488340
SBER,5,20171107,162000,205.0100000,205.7700000,204.9300000,205.7200000,1214530
SBER,5,20171107,162500,205.7200000,206.3000000,205.7200000,205.8800000,1852360
SBER,5,20171107,163000,205.9500000,206.5000000,205.9000000,206.5000000,971720
SBER,5,20171107,163500,206.5000000,206.5000000,205.9500000,206.1300000,612960
SBER,5,20171107,164000,206.1700000,206.2500000,205.0500000,205.2000000,1194960
SBER,5,20171107,164500,205.2000000,205.2000000,204.6100000,204.6700000,1141690
SBER,5,20171107,165000,204.6600000,205.1800000,204.5500000,205.1400000,1194090
SBER,5,20171107,165500,205.1500000,205.7800000,205.1400000,205.7500000,736950
SBER,5,20171107,170000,205.7500000,206.0700000,205.6500000,206.0000000,673250
SBER,5,20171107,170500,206.0000000,206.1000000,203.7800000,204.1100000,3232650
SBER,5,20171107,171000,204.0400000,204.6600000,203.8600000,204.5400000,1455450
SBER,5,20171107,171500,204.5400000,205.1400000,204.4000000,205.0000000,799450
SBER,5,20171107,172000,205.0100000,205.2800000,203.8600000,204.4300000,2374240
SBER,5,20171107,172500,204.4800000,204.8600000,203.5600000,203.5900000,1823820
SBER,5,20171107,173000,203.5800000,203.9000000,203.2500000,203.6600000,1048540
SBER,5,20171107,173500,203.6600000,204.4300000,203.5000000,204.1700000,1456320
SBER,5,20171107,174000,204.1700000,204.4900000,203.8100000,204.4300000,1615250
SBER,5,20171107,174500,204.4800000,204.9400000,204.3700000,204.8600000,898160
SBER,5,20171107,175000,204.8800000,205.2000000,204.7000000,205.1900000,1237370
SBER,5,20171107,175500,205.1900000,205.3800000,204.9300000,204.9300000,1582880
SBER,5,20171107,180000,204.9300000,205.4400000,204.7800000,205.1200000,1105210
SBER,5,20171107,180500,205.0700000,205.8300000,205.0600000,205.6300000,1365740
SBER,5,20171107,181000,205.6700000,205.9100000,204.3000000,204.8100000,1975660
SBER,5,20171107,181500,204.8100000,205.1500000,204.0300000,204.3000000,2542780
SBER,5,20171107,182000,204.3000000,204.7000000,204.1600000,204.6900000,1674960
SBER,5,20171107,182500,204.6900000,204.7500000,203.7000000,204.4600000,2318360
SBER,5,20171107,183000,204.4500000,204.4700000,204.0000000,204.2800000,1772080
SBER,5,20171107,183500,204.2400000,205.0000000,204.1300000,204.9700000,2198360
SBER,5,20171107,184000,204.9700000,205.3100000,204.8600000,205.0000000,2049820
SBER,5,20171107,185000,205.9600000,205.9600000,205.9600000,205.9600000,2426790
SBER,5,20171108,100500,205.9200000,205.9600000,204.0600000,204.3800000,2352060
SBER,5,20171108,101000,204.3700000,205.4900000,204.3200000,205.0000000,726110
SBER,5,20171108,101500,205.0000000,205.3600000,204.6200000,205.2800000,515330
SBER,5,20171108,102000,205.2800000,207.8200000,205.2800000,207.3700000,4243420
SBER,5,20171108,102500,207.3400000,208.0000000,207.0500000,207.1200000,2025390
SBER,5,20171108,103000,207.1200000,207.1500000,206.0700000,206.8300000,731100
SBER,5,20171108,103500,206.8300000,207.2800000,206.8200000,206.9900000,666290
SBER,5,20171108,104000,206.9900000,207.5600000,206.8600000,207.0200000,651760
SBER,5,20171108,104500,207.1100000,207.1700000,206.5300000,206.8300000,690040
SBER,5,20171108,105000,206.8300000,207.2500000,206.7600000,207.2500000,912090
SBER,5,20171108,105500,207.2500000,207.4300000,206.8100000,207.1000000,1572980
SBER,5,20171108,110000,207.1600000,207.5100000,207.0200000,207.2300000,1001020
SBER,5,20171108,110500,207.1800000,207.7000000,207.1000000,207.5100000,1916960
SBER,5,20171108,111000,207.4900000,207.9400000,207.1700000,207.7400000,2188850
SBER,5,20171108,111500,207.7200000,208.9600000,207.5000000,208.8100000,3126360
SBER,5,20171108,112000,208.8300000,209.3500000,207.8600000,208.2100000,2079280
SBER,5,20171108,112500,208.2400000,208.7900000,208.1000000,208.1500000,814160
SBER,5,20171108,113000,208.1000000,209.0800000,208.1000000,208.9700000,1951870
SBER,5,20171108,113500,208.9600000,209.6400000,208.8200000,209.4100000,1870200
SBER,5,20171108,114000,209.3800000,209.3900000,209.0900000,209.1200000,663140
SBER,5,20171108,114500,209.0900000,209.2800000,209.0000000,209.0600000,1089120
SBER,5,20171108,115000,209.0600000,209.1700000,209.0000000,209.0200000,1306900
SBER,5,20171108,115500,209.0400000,209.3300000,209.0000000,209.2100000,606550
SBER,5,20171108,120000,209.2300000,209.8000000,209.1900000,209.7000000,2252530
SBER,5,20171108,120500,209.6900000,209.9700000,209.3300000,209.4200000,1652850
SBER,5,20171108,121000,209.4100000,209.4900000,209.2200000,209.3700000,610000
SBER,5,20171108,121500,209.3700000,209.5500000,209.0500000,209.5000000,539960
SBER,5,20171108,122000,209.4300000,209.5300000,209.2400000,209.2400000,151480
SBER,5,20171108,122500,209.2800000,209.4000000,209.2100000,209.2600000,319190
SBER,5,20171108,123000,209.2800000,209.4700000,209.1800000,209.4200000,821650
SBER,5,20171108,123500,209.4500000,209.4800000,209.2800000,209.3000000,213850
SBER,5,20171108,124000,209.3000000,209.3800000,209.2800000,209.3400000,144260
SBER,5,20171108,124500,209.3100000,209.4000000,209.2800000,209.2800000,240390
SBER,5,20171108,125000,209.2800000,209.7000000,209.2800000,209.6200000,373670
SBER,5,20171108,125500,209.6500000,209.7200000,209.4600000,209.6000000,214860
SBER,5,20171108,130000,209.5600000,209.7300000,209.5400000,209.6600000,258670
SBER,5,20171108,130500,209.6900000,209.9500000,209.6600000,209.9000000,758820
SBER,5,20171108,131000,209.9000000,210.2800000,209.7000000,210.2800000,2271090
SBER,5,20171108,131500,210.2400000,210.7500000,210.0100000,210.6600000,2192000
SBER,5,20171108,132000,210.6700000,211.0800000,210.6000000,210.8200000,2612770
SBER,5,20171108,132500,210.7600000,211.7700000,210.7500000,211.6200000,2144280
SBER,5,20171108,133000,211.6000000,211.7100000,211.1500000,211.2300000,1703020
SBER,5,20171108,133500,211.2400000,211.3000000,210.4900000,210.8100000,1436850
SBER,5,20171108,134000,210.8300000,210.9400000,210.5000000,210.5700000,284900
SBER,5,20171108,134500,210.5700000,210.9000000,210.3500000,210.8900000,615660
SBER,5,20171108,135000,210.8900000,210.9000000,210.4100000,210.4800000,493440
SBER,5,20171108,135500,210.4800000,210.4800000,210.0000000,210.2200000,1398360
SBER,5,20171108,140000,210.2100000,210.5700000,210.1600000,210.4900000,262890
SBER,5,20171108,140500,210.4900000,210.8000000,210.4700000,210.5400000,378120
SBER,5,20171108,141000,210.5400000,210.7200000,210.4500000,210.6000000,557030
SBER,5,20171108,141500,210.5600000,210.7900000,210.5300000,210.7100000,217490
SBER,5,20171108,142000,210.6700000,211.0000000,210.6300000,210.9500000,1264620
SBER,5,20171108,142500,210.9700000,211.1000000,210.9200000,210.9700000,422180
SBER,5,20171108,143000,210.9600000,211.0300000,210.8100000,211.0000000,506400
SBER,5,20171108,143500,211.0000000,211.0000000,210.6500000,210.8000000,620290
SBER,5,20171108,144000,210.7600000,210.7900000,210.5000000,210.7400000,930210
SBER,5,20171108,144500,210.7500000,210.8000000,210.5000000,210.5000000,404430
SBER,5,20171108,145000,210.5100000,210.5700000,210.3500000,210.4000000,692400
SBER,5,20171108,145500,210.4000000,210.4200000,209.6200000,209.7400000,1544440
SBER,5,20171108,150000,209.7400000,210.1600000,209.6700000,210.0100000,657220
SBER,5,20171108,150500,210.0800000,210.2300000,209.9500000,210.0400000,270170
SBER,5,20171108,151000,210.0000000,210.1000000,209.9700000,210.0000000,291860
SBER,5,20171108,151500,209.9800000,210.0000000,209.6600000,209.8500000,443330
SBER,5,20171108,152000,209.8400000,210.0000000,209.6700000,209.7900000,307330
SBER,5,20171108,152500,209.7900000,210.1000000,209.7600000,210.0900000,634810
SBER,5,20171108,153000,210.0100000,210.1000000,209.9500000,210.1000000,175030
SBER,5,20171108,153500,210.0900000,210.3000000,210.0000000,210.3000000,1102820
SBER,5,20171108,154000,210.3000000,210.4400000,210.2400000,210.4400000,367380
SBER,5,20171108,154500,210.4400000,210.5600000,210.1000000,210.1000000,485260
SBER,5,20171108,155000,210.1200000,210.2500000,210.0200000,210.1600000,213910
SBER,5,20171108,155500,210.1600000,210.3200000,209.8200000,209.9100000,326750
SBER,5,20171108,160000,209.9000000,209.9700000,209.1600000,209.5000000,1294930
SBER,5,20171108,160500,209.5200000,209.6400000,209.3000000,209.4900000,398520
SBER,5,20171108,161000,209.4900000,209.4900000,209.0900000,209.3200000,519240
SBER,5,20171108,161500,209.3500000,209.7500000,209.3100000,209.4800000,401330
SBER,5,20171108,162000,209.4800000,209.7100000,209.1700000,209.6100000,303010
SBER,5,20171108,162500,209.6100000,209.8100000,209.5000000,209.8100000,382800
SBER,5,20171108,163000,209.8100000,209.9100000,209.6000000,209.7100000,307440
SBER,5,20171108,163500,209.7000000,209.8300000,209.5600000,209.5600000,171200
SBER,5,20171108,164000,209.6300000,209.7600000,209.5000000,209.7100000,216070
SBER,5,20171108,164500,209.7500000,209.7800000,209.5000000,209.5500000,96630
SBER,5,20171108,165000,209.5500000,209.5900000,209.4100000,209.5000000,188130
SBER,5,20171108,165500,209.4500000,210.1900000,209.2900000,209.8000000,1039320
SBER,5,20171108,170000,209.8400000,210.0600000,209.8000000,210.0500000,452780
SBER,5,20171108,170500,210.0100000,210.0900000,209.8000000,210.0100000,423430
SBER,5,20171108,171000,210.0700000,210.1000000,209.9100000,209.9900000,156200
SBER,5,20171108,171500,209.9400000,210.0500000,209.9000000,210.0100000,140580
SBER,5,20171108,172000,210.0100000,210.3000000,209.8000000,210.2900000,830820
SBER,5,20171108,172500,210.2900000,210.3000000,210.0600000,210.1700000,177570
SBER,5,20171108,173000,210.1700000,210.1700000,209.8000000,209.8600000,841790
SBER,5,20171108,173500,209.8700000,210.0200000,209.8000000,209.8500000,989630
SBER,5,20171108,174000,209.8700000,210.0000000,209.5000000,209.6000000,857510
SBER,5,20171108,174500,209.6600000,209.9100000,209.3700000,209.4100000,387130
SBER,5,20171108,175000,209.4100000,209.5100000,208.8900000,208.9700000,843890
SBER,5,20171108,175500,209.0000000,209.4200000,208.9500000,209.3000000,424410
SBER,5,20171108,180000,209.2900000,209.4100000,209.1400000,209.3100000,513590
SBER,5,20171108,180500,209.3100000,209.3800000,209.2100000,209.2200000,130210
SBER,5,20171108,181000,209.2100000,209.8000000,209.2100000,209.4200000,474570
SBER,5,20171108,181500,209.4200000,209.7500000,209.4000000,209.7400000,362440
SBER,5,20171108,182000,209.7000000,209.8600000,209.4400000,209.7600000,905800
SBER,5,20171108,182500,209.7000000,209.8400000,209.6100000,209.8100000,333120
SBER,5,20171108,183000,209.8100000,210.0800000,209.7700000,209.9700000,646820
SBER,5,20171108,183500,209.9300000,209.9500000,209.5500000,209.5900000,591050
SBER,5,20171108,184000,209.5900000,209.9500000,209.5200000,209.8100000,932970
SBER,5,20171108,185000,209.0900000,209.0900000,209.0900000,209.0900000,1026670
SBER,5,20171109,100500,209.5500000,210.9600000,209.5500000,210.1300000,747600
SBER,5,20171109,101000,210.1300000,210.2500000,209.6400000,209.8200000,737750
SBER,5,20171109,101500,209.8200000,210.1900000,209.1200000,210.1000000,1255810
SBER,5,20171109,102000,210.1000000,210.6500000,210.0700000,210.6500000,1017140
SBER,5,20171109,102500,210.6500000,210.6500000,210.1200000,210.2300000,759420
SBER,5,20171109,103000,210.2300000,210.3800000,210.0000000,210.1900000,362850
SBER,5,20171109,103500,210.1500000,210.2900000,210.0200000,210.0600000,248380
SBER,5,20171109,104000,210.0900000,210.4400000,210.0000000,210.2000000,364650
SBER,5,20171109,104500,210.2000000,210.2000000,209.4000000,209.4000000,804610
SBER,5,20171109,105000,209.4100000,209.9600000,209.4000000,209.5900000,574020
SBER,5,20171109,105500,209.6000000,210.2300000,209.4500000,210.1100000,1244770
SBER,5,20171109,110000,210.1100000,210.6500000,210.0300000,210.3700000,1072180
SBER,5,20171109,110500,210.3400000,210.6000000,210.3000000,210.4100000,441410
SBER,5,20171109,111000,210.4100000,211.2300000,210.3900000,211.2300000,2052220
SBER,5,20171109,111500,211.2000000,212.2600000,210.7800000,211.5900000,2254100
SBER,5,20171109,112000,211.5500000,211.6700000,211.0500000,211.4700000,734940
SBER,5,20171109,112500,211.4500000,211.5100000,210.7500000,210.8200000,959170
SBER,5,20171109,113000,210.8100000,211.1200000,210.7600000,210.9800000,300870
SBER,5,20171109,113500,210.9000000,211.3200000,210.7600000,211.2300000,267560
SBER,5,20171109,114000,211.2400000,211.4500000,211.0300000,211.1700000,202060
SBER,5,20171109,114500,211.1800000,211.2900000,210.4400000,210.7600000,655830
SBER,5,20171109,115000,210.7500000,210.7500000,210.0000000,210.1000000,569250
SBER,5,20171109,115500,210.0900000,210.4800000,210.0000000,210.2800000,568820
SBER,5,20171109,120000,210.2300000,210.4800000,210.1100000,210.4800000,254900
SBER,5,20171109,120500,210.4300000,210.6900000,210.1000000,210.2000000,676700
SBER,5,20171109,121000,210.1300000,210.1600000,209.9000000,210.0900000,557520
SBER,5,20171109,121500,210.0300000,210.2400000,209.9000000,210.1200000,490570
SBER,5,20171109,122000,210.1200000,210.3800000,209.7300000,210.0800000,807140
SBER,5,20171109,122500,210.0900000,210.1000000,209.7600000,209.8900000,480220
SBER,5,20171109,123000,209.8200000,210.1000000,209.8200000,210.0300000,252360
SBER,5,20171109,123500,210.0200000,210.3200000,209.8400000,210.1600000,727640
SBER,5,20171109,124000,210.1600000,210.3000000,210.0100000,210.1700000,503520
SBER,5,20171109,124500,210.1800000,210.3000000,210.0100000,210.0800000,83790
SBER,5,20171109,125000,210.0200000,210.0900000,210.0000000,210.0200000,124050
SBER,5,20171109,125500,210.0100000,210.0900000,210.0000000,210.0800000,194690
SBER,5,20171109,130000,210.0800000,210.1000000,210.0000000,210.0700000,216940
SBER,5,20171109,130500,210.0100000,210.1900000,210.0000000,210.0800000,380720
SBER,5,20171109,131000,210.0800000,210.3000000,210.0800000,210.2400000,196580
SBER,5,20171109,131500,210.2200000,210.2900000,210.1000000,210.2300000,328730
SBER,5,20171109,132000,210.2700000,210.4000000,210.2000000,210.4000000,266840
SBER,5,20171109,132500,210.3700000,210.4000000,210.2000000,210.2700000,393530
SBER,5,20171109,133000,210.2600000,210.3500000,210.2000000,210.3200000,318660
SBER,5,20171109,133500,210.3300000,210.3500000,210.2000000,210.2500000,375640
SBER,5,20171109,134000,210.2600000,210.3200000,210.2000000,210.3000000,144110
SBER,5,20171109,134500,210.2600000,210.3700000,210.2100000,210.2100000,101820
SBER,5,20171109,135000,210.2700000,210.3900000,210.2000000,210.3300000,164630
SBER,5,20171109,135500,210.3400000,210.3900000,210.2000000,210.3400000,146360
SBER,5,20171109,140000,210.3500000,210.4000000,210.2900000,210.3300000,67220
SBER,5,20171109,140500,210.3000000,210.6900000,210.2900000,210.5800000,307490
SBER,5,20171109,141000,210.6400000,210.6500000,210.2800000,210.3900000,126220
SBER,5,20171109,141500,210.4300000,210.9600000,210.4000000,210.9200000,309580
SBER,5,20171109,142000,210.8900000,211.0000000,210.6300000,210.8000000,255690
SBER,5,20171109,142500,210.8200000,210.8700000,210.3800000,210.3800000,212680
SBER,5,20171109,143000,210.4000000,210.7000000,210.4000000,210.4200000,135950
SBER,5,20171109,143500,210.4600000,210.5000000,210.2800000,210.4000000,116280
SBER,5,20171109,144000,210.4000000,210.4400000,210.1000000,210.1100000,616010
SBER,5,20171109,144500,210.1700000,210.2500000,210.0100000,210.0100000,310510
SBER,5,20171109,145000,210.0100000,210.1900000,210.0100000,210.1600000,79570
SBER,5,20171109,145500,210.1600000,210.3000000,210.1000000,210.2000000,369580
SBER,5,20171109,150000,210.2100000,210.3500000,210.1800000,210.3400000,37550
SBER,5,20171109,150500,210.3000000,210.3100000,210.0700000,210.1600000,261030
SBER,5,20171109,151000,210.1600000,210.3500000,210.1600000,210.2900000,380250
SBER,5,20171109,151500,210.2900000,210.3300000,210.2300000,210.2400000,46010
SBER,5,20171109,152000,210.2400000,210.4800000,210.2300000,210.3900000,226810
SBER,5,20171109,152500,210.4500000,210.5900000,210.3600000,210.5000000,169480
SBER,5,20171109,153000,210.5300000,210.6000000,210.4500000,210.5400000,34600
SBER,5,20171109,153500,210.5500000,210.6000000,210.4100000,210.5000000,60090
SBER,5,20171109,154000,210.5000000,210.6500000,210.5000000,210.5700000,94170
SBER,5,20171109,154500,210.6200000,210.6300000,210.3200000,210.5800000,196200
SBER,5,20171109,155000,210.5500000,210.8200000,210.4800000,210.7300000,438750
SBER,5,20171109,155500,210.7400000,210.8800000,210.7000000,210.8500000,345850
SBER,5,20171109,160000,210.8700000,211.1200000,210.8300000,211.0400000,1044870
SBER,5,20171109,160500,211.0000000,211.1000000,210.7300000,211.0300000,463260
SBER,5,20171109,161000,211.0300000,211.0800000,210.9000000,210.9300000,143270
SBER,5,20171109,161500,210.9300000,210.9900000,210.8400000,210.9100000,400520
SBER,5,20171109,162000,210.8700000,211.0700000,210.8000000,210.9600000,284920
SBER,5,20171109,162500,211.0000000,211.0500000,210.8900000,210.9500000,262090
SBER,5,20171109,163000,210.9500000,211.1700000,210.8900000,211.0200000,294280
SBER,5,20171109,163500,211.0200000,211.1100000,210.8600000,211.0800000,354940
SBER,5,20171109,164000,211.0800000,211.1500000,210.9500000,211.0700000,114870
SBER,5,20171109,164500,211.0200000,211.0400000,210.8500000,210.9500000,315720
SBER,5,20171109,165000,210.9500000,210.9500000,210.8000000,210.9000000,246840
SBER,5,20171109,165500,210.9000000,210.9500000,210.8000000,210.8500000,175130
SBER,5,20171109,170000,210.8500000,210.9000000,210.7500000,210.7600000,94140
SBER,5,20171109,170500,210.8200000,215.1300000,210.8000000,215.0000000,9003960
SBER,5,20171109,171000,215.0000000,216.4800000,214.1700000,214.7200000,6391410
SBER,5,20171109,171500,214.7100000,217.0000000,214.7000000,216.8800000,3797840
SBER,5,20171109,172000,216.8300000,217.8000000,216.3200000,216.3400000,5242200
SBER,5,20171109,172500,216.3900000,217.4000000,216.1000000,216.8000000,4670030
SBER,5,20171109,173000,216.8100000,216.9300000,216.3400000,216.3500000,1627190
SBER,5,20171109,173500,216.3400000,216.6300000,215.8400000,215.8800000,1940740
SBER,5,20171109,174000,215.8800000,218.0000000,215.8200000,217.7700000,3897150
SBER,5,20171109,174500,217.7200000,218.7000000,217.7200000,218.6000000,3755680
SBER,5,20171109,175000,218.6100000,219.1000000,217.6200000,218.1800000,2890130
SBER,5,20171109,175500,218.1300000,218.7300000,217.8300000,218.4900000,2594460
SBER,5,20171109,180000,218.4200000,219.2000000,217.8200000,219.0400000,3414990
SBER,5,20171109,180500,219.0400000,219.5000000,218.2600000,219.1600000,4811380
SBER,5,20171109,181000,219.1800000,219.5000000,219.1000000,219.2500000,3227440
SBER,5,20171109,181500,219.3000000,219.9000000,218.9000000,219.0100000,4111920
SBER,5,20171109,182000,219.0600000,219.8600000,218.6600000,219.4700000,2739140
SBER,5,20171109,182500,219.4600000,219.9900000,219.2800000,219.9700000,2257950
SBER,5,20171109,183000,219.9000000,220.8400000,219.5200000,220.4400000,4763110
SBER,5,20171109,183500,220.4400000,220.7300000,220.2000000,220.7300000,3306620
SBER,5,20171109,184000,220.6800000,221.5000000,220.5000000,220.9700000,5075940
SBER,5,20171109,185000,220.0500000,220.0500000,220.0500000,220.0500000,1317930
SBER,5,20171110,100500,221.0100000,222.2400000,220.4700000,220.7100000,3106810
SBER,5,20171110,101000,220.6500000,220.9700000,220.1500000,220.8100000,1705190
SBER,5,20171110,101500,220.8100000,220.8300000,220.4900000,220.6500000,529580
SBER,5,20171110,102000,220.6600000,224.4900000,220.5600000,224.4900000,4402580
SBER,5,20171110,102500,224.4900000,227.3500000,223.6100000,226.5100000,5863120
SBER,5,20171110,103000,226.5300000,226.6600000,225.8000000,226.1800000,4009260
SBER,5,20171110,103500,226.1800000,226.2100000,223.7000000,224.6800000,3843130
SBER,5,20171110,104000,224.7800000,225.3000000,224.0700000,224.0700000,1748180
SBER,5,20171110,104500,224.0700000,224.9900000,223.9000000,224.7800000,1640240
SBER,5,20171110,105000,224.7800000,224.9500000,224.6100000,224.6100000,756200
SBER,5,20171110,105500,224.6100000,225.5800000,224.3400000,225.2500000,1675250
SBER,5,20171110,110000,225.2500000,225.7600000,224.9900000,225.1800000,689810
SBER,5,20171110,110500,225.1800000,225.5800000,224.9600000,225.5000000,2111260
SBER,5,20171110,111000,225.4900000,226.5500000,225.3900000,225.8000000,2528310
SBER,5,20171110,111500,225.8000000,227.8100000,225.8000000,227.1600000,4062610
SBER,5,20171110,112000,227.0900000,228.3000000,227.0000000,227.7000000,2863880
SBER,5,20171110,112500,227.6900000,228.0600000,227.0300000,228.0500000,2050300
SBER,5,20171110,113000,228.0700000,228.8800000,227.6400000,228.7600000,1996330
SBER,5,20171110,113500,228.7500000,229.4000000,228.5600000,228.8500000,3552680
SBER,5,20171110,114000,228.8800000,228.8800000,226.9500000,227.4800000,3181200
SBER,5,20171110,114500,227.4600000,227.4600000,226.5000000,226.8300000,1526590
SBER,5,20171110,115000,226.8300000,227.5000000,226.7600000,227.0400000,1258240
SBER,5,20171110,115500,227.0300000,227.6500000,226.8000000,227.0300000,1353150
SBER,5,20171110,120000,227.0400000,227.0900000,223.9100000,224.0600000,4554040
SBER,5,20171110,120500,224.0600000,225.2200000,223.5200000,224.8600000,2379550
SBER,5,20171110,121000,224.8700000,224.8700000,223.6100000,223.8900000,824270
SBER,5,20171110,121500,223.8000000,224.1000000,222.9800000,223.9100000,1913480
